iter	Passed	Remaining
6334	76558	44298
6335	76569	44285
6336	76579	44272
6337	76588	44258
6338	76599	44246
6339	76609	44232
6340	76621	44220
6341	76631	44207
6342	76641	44194
6343	76652	44181
6344	76664	44168
6345	76673	44155
6346	76684	44142
6347	76694	44129
6348	76704	44116
6349	76715	44103
6350	76727	44090
6351	76738	44078
6352	76750	44066
6353	76760	44052
6354	76770	44039
6355	76781	44027
6356	76792	44014
6357	76801	44000
6358	76812	43987
6359	76822	43974
6360	76833	43961
6361	76844	43949
6362	76854	43936
6363	76868	43925
6364	76879	43912
6365	76890	43899
6366	76902	43887
6367	76912	43874
6368	76922	43860
6369	76934	43848
6370	76943	43835
6371	76953	43821
6372	76963	43808
6373	76976	43796
6374	76987	43784
6375	76999	43771
6376	77011	43759
6377	77021	43746
6378	77031	43733
6379	77041	43720
6380	77052	43707
6381	77062	43694
6382	77074	43681
6383	77084	43668
6384	77094	43655
6385	77103	43641
6386	77115	43629
6387	77125	43616
6388	77135	43603
6389	77146	43590
6390	77157	43577
6391	77167	43564
6392	77178	43551
6393	77188	43538
6394	77198	43525
6395	77209	43512
6396	77219	43499
6397	77229	43485
6398	77240	43473
6399	77250	43460
6400	77260	43446
6401	77270	43433
6402	77280	43420
6403	77290	43407
6404	77301	43394
6405	77311	43381
6406	77322	43368
6407	77333	43356
6408	77344	43343
6409	77356	43331
6410	77366	43318
6411	77377	43305
6412	77388	43292
6413	77400	43280
6414	77411	43268
6415	77424	43256
6416	77433	43242
6417	77443	43229
6418	77454	43216
6419	77464	43203
6420	77474	43190
6421	77485	43177
6422	77494	43163
6423	77507	43152
6424	77518	43139
6425	77528	43126
6426	77540	43113
6427	77551	43101
6428	77562	43088
6429	77572	43075
6430	77583	43062
6431	77592	43049
6432	77603	43036
6433	77613	43023
6434	77623	43010
6435	77634	42997
6436	77646	42985
6437	77655	42971
6438	77666	42958
6439	77675	42945
6440	77686	42932
6441	77697	42919
6442	77707	42906
6443	77718	42893
6444	77728	42880
6445	77738	42867
6446	77775	42869
6447	77794	42861
6448	77805	42848
6449	77816	42836
6450	77826	42822
6451	77835	42809
6452	77846	42796
6453	77855	42782
6454	77866	42770
6455	77876	42756
6456	77886	42743
6457	77900	42732
6458	77910	42719
6459	77920	42705
6460	77930	42693
6461	77941	42680
6462	77950	42666
6463	77961	42653
6464	77970	42639
6465	77980	42627
6466	77991	42614
6467	78001	42600
6468	78011	42588
6469	78022	42575
6470	78032	42562
6471	78043	42549
6472	78054	42536
6473	78065	42524
6474	78075	42510
6475	78085	42497
6476	78095	42484
6477	78105	42471
6478	78115	42458
6479	78125	42445
6480	78134	42431
6481	78146	42419
6482	78156	42406
6483	78166	42393
6484	78178	42380
6485	78189	42368
6486	78198	42354
6487	78210	42342
6488	78220	42329
6489	78229	42315
6490	78240	42302
6491	78250	42289
6492	78261	42277
6493	78272	42264
6494	78282	42251
6495	78295	42239
6496	78306	42227
6497	78316	42213
6498	78327	42201
6499	78339	42189
6500	78348	42175
6501	78359	42162
6502	78369	42149
6503	78378	42136
6504	78388	42123
6505	78398	42110
6506	78414	42099
6507	78425	42087
6508	78435	42074
6509	78444	42060
6510	78454	42047
6511	78466	42035
6512	78477	42022
6513	78488	42009
6514	78497	41996
6515	78509	41984
6516	78519	41970
6517	78528	41957
6518	78540	41945
6519	78552	41933
6520	78563	41920
6521	78575	41908
6522	78586	41895
6523	78597	41883
6524	78607	41870
6525	78618	41857
6526	78628	41844
6527	78641	41833
6528	78653	41820
6529	78663	41807
6530	78674	41795
6531	78687	41783
6532	78697	41770
6533	78707	41757
6534	78717	41744
6535	78728	41731
6536	78739	41718
6537	78749	41705
6538	78760	41693
6539	78771	41680
6540	78782	41668
6541	78793	41655
6542	78803	41642
6543	78815	41630
6544	78826	41617
6545	78836	41604
6546	78846	41591
6547	78856	41578
6548	78867	41565
6549	78878	41553
6550	78888	41540
6551	78901	41528
6552	78911	41515
6553	78923	41503
6554	78934	41490
6555	78944	41477
6556	78954	41464
6557	78965	41451
6558	78975	41438
6559	78985	41425
6560	78996	41412
6561	79006	41399
6562	79016	41386
6563	79026	41373
6564	79037	41360
6565	79047	41347
6566	79057	41334
6567	79069	41322
6568	79081	41310
6569	79091	41297
6570	79101	41284
6571	79111	41271
6572	79121	41258
6573	79132	41245
6574	79143	41233
6575	79153	41220
6576	79164	41207
6577	79175	41194
6578	79185	41181
6579	79196	41169
6580	79208	41157
6581	79219	41144
6582	79229	41131
6583	79241	41119
6584	79253	41107
6585	79263	41094
6586	79276	41082
6587	79287	41069
6588	79297	41056
6589	79308	41044
6590	79319	41031
6591	79328	41018
6592	79340	41006
6593	79351	40993
6594	79361	40980
6595	79372	40968
6596	79381	40954
6597	79393	40942
6598	79403	40929
6599	79413	40916
6600	79423	40903
6601	79434	40890
6602	79443	40877
6603	79454	40864
6604	79466	40852
6605	79477	40839
6606	79488	40827
6607	79498	40814
6608	79509	40801
6609	79521	40789
6610	79531	40776
6611	79541	40763
6612	79553	40751
6613	79562	40737
6614	79576	40726
6615	79587	40714
6616	79598	40701
6617	79609	40689
6618	79621	40676
6619	79632	40664
6620	79643	40651
6621	79654	40639
6622	79665	40626
6623	79676	40614
6624	79686	40601
6625	79697	40588
6626	79706	40575
6627	79718	40562
6628	79729	40550
6629	79741	40538
6630	79753	40526
6631	79763	40513
6632	79772	40499
6633	79783	40487
6634	79792	40473
6635	79803	40461
6636	79814	40448
6637	79824	40435
6638	79835	40422
6639	79846	40410
6640	79857	40397
6641	79868	40385
6642	79879	40372
6643	79889	40359
6644	79902	40347
6645	79912	40335
6646	79922	40322
6647	79933	40309
6648	79943	40296
6649	79952	40282
6650	79963	40270
6651	79973	40257
6652	79985	40245
6653	79996	40232
6654	80006	40219
6655	80017	40207
6656	80028	40194
6657	80038	40181
6658	80046	40167
6659	80058	40155
6660	80068	40142
6661	80079	40129
6662	80088	40116
6663	80099	40103
6664	80110	40091
6665	80120	40078
6666	80130	40065
6667	80140	40052
6668	80151	40039
6669	80161	40026
6670	80172	40013
6671	80182	40001
6672	80193	39988
6673	80204	39976
6674	80215	39963
6675	80229	39952
6676	80243	39941
6677	80256	39929
6678	80267	39917
6679	80278	39905
6680	80291	39893
6681	80303	39881
6682	80314	39868
6683	80325	39856
6684	80336	39843
6685	80347	39830
6686	80358	39818
6687	80369	39806
6688	80380	39793
6689	80392	39781
6690	80404	39769
6691	80415	39756
6692	80426	39744
6693	80438	39732
6694	80449	39720
6695	80461	39708
6696	80474	39696
6697	80485	39683
6698	80496	39671
6699	80509	39660
6700	80523	39648
6701	80534	39636
6702	80546	39624
6703	80558	39612
6704	80571	39600
6705	80583	39588
6706	80593	39575
6707	80606	39564
6708	80618	39551
6709	80631	39540
6710	80646	39529
6711	80658	39518
6712	80670	39505
6713	80681	39493
6714	80693	39481
6715	80706	39469
6716	80718	39457
6717	80730	39445
6718	80742	39433
6719	80754	39421
6720	80766	39409
6721	80779	39398
6722	80791	39385
6723	80803	39374
6724	80814	39361
6725	80826	39349
6726	80837	39337
6727	80850	39325
6728	80861	39313
6729	80873	39301
6730	80885	39289
6731	80897	39276
6732	80908	39264
6733	80919	39252
6734	80931	39239
6735	80943	39227
6736	80954	39215
6737	80966	39203
6738	80978	39191
6739	80990	39179
6740	81003	39167
6741	81017	39156
6742	81032	39145
6743	81044	39133
6744	81055	39121
6745	81065	39108
6746	81077	39096
6747	81087	39083
6748	81099	39071
6749	81109	39058
6750	81120	39046
6751	81131	39033
6752	81143	39021
6753	81153	39008
6754	81165	38996
6755	81176	38983
6756	81189	38972
6757	81200	38959
6758	81213	38948
6759	81225	38936
6760	81236	38924
6761	81250	38912
6762	81265	38902
6763	81279	38891
6764	81293	38879
6765	81305	38867
6766	81319	38857
6767	81334	38846
6768	81350	38836
6769	81363	38824
6770	81376	38813
6771	81389	38801
6772	81401	38789
6773	81414	38778
6774	81429	38767
6775	81442	38755
6776	81455	38744
6777	81469	38733
6778	81479	38720
6779	81493	38709
6780	81507	38698
6781	81521	38686
6782	81532	38674
6783	81545	38662
6784	81558	38651
6785	81570	38639
6786	81582	38627
6787	81594	38615
6788	81609	38604
6789	81622	38593
6790	81635	38581
6791	81648	38569
6792	81660	38557
6793	81674	38546
6794	81687	38535
6795	81700	38523
6796	81712	38511
6797	81725	38500
6798	81740	38489
6799	81753	38478
6800	81765	38465
6801	81778	38454
6802	81790	38442
6803	81805	38431
6804	81818	38420
6805	81834	38410
6806	81846	38398
6807	81858	38385
6808	81872	38374
6809	81886	38363
6810	81902	38353
6811	81915	38342
6812	81930	38331
6813	81943	38319
6814	81958	38309
6815	81974	38298
6816	81987	38287
6817	82001	38276
6818	82013	38264
6819	82029	38253
6820	82042	38242
6821	82056	38231
6822	82070	38219
6823	82082	38208
6824	82094	38196
6825	82107	38184
6826	82120	38172
6827	82132	38160
6828	82144	38148
6829	82154	38135
6830	82167	38124
6831	82180	38112
6832	82193	38101
6833	82205	38088
6834	82219	38078
6835	82235	38067
6836	82249	38056
6837	82262	38045
6838	82274	38033
6839	82288	38022
6840	82302	38010
6841	82315	37999
6842	82326	37986
6843	82337	37974
6844	82349	37962
6845	82362	37950
6846	82373	37937
6847	82385	37926
6848	82396	37913
6849	82408	37901
6850	82419	37888
6851	82432	37877
6852	82444	37865
6853	82455	37852
6854	82466	37840
6855	82478	37828
6856	82490	37816
6857	82505	37805
6858	82519	37794
6859	82533	37783
6860	82547	37772
6861	82561	37761
6862	82579	37751
6863	82594	37741
6864	82606	37729
6865	82619	37717
6866	82633	37706
6867	82647	37695
6868	82662	37684
6869	82679	37674
6870	82696	37664
6871	82711	37654
6872	82728	37644
6873	82743	37633
6874	82760	37623
6875	82777	37614
6876	82794	37604
6877	82813	37595
6878	82832	37586
6879	82853	37578
6880	82871	37569
6881	82889	37559
6882	82903	37548
6883	82920	37538
6884	82934	37527
6885	82952	37518
6886	82966	37507
6887	82981	37496
6888	82997	37486
6889	83014	37476
6890	83029	37465
6891	83047	37456
6892	83072	37450
6893	83089	37440
6894	83106	37430
6895	83122	37419
6896	83136	37409
6897	83150	37397
6898	83164	37386
6899	83177	37375
6900	83191	37364
6901	83208	37353
6902	83222	37342
6903	83236	37331
6904	83251	37320
6905	83263	37308
6906	83277	37297
6907	83291	37286
6908	83307	37276
6909	83322	37265
6910	83337	37254
6911	83351	37243
6912	83364	37231
6913	83376	37219
6914	83391	37208
6915	83405	37197
6916	83420	37187
6917	83439	37178
6918	83456	37168
6919	83470	37157
6920	83486	37146
6921	83501	37136
6922	83518	37126
6923	83537	37117
6924	83551	37106
6925	83566	37095
6926	83581	37084
6927	83596	37073
6928	83612	37063
6929	83625	37051
6930	83639	37040
6931	83656	37030
6932	83673	37020
6933	83690	37010
6934	83706	37000
6935	83720	36989
6936	83737	36979
6937	83749	36967
6938	83761	36955
6939	83774	36943
6940	83786	36931
6941	83797	36918
6942	83811	36907
6943	83823	36895
6944	83835	36883
6945	83847	36871
6946	83862	36860
6947	83876	36849
6948	83888	36837
6949	83903	36826
6950	83919	36815
6951	83935	36805
6952	83953	36795
6953	83966	36784
6954	83980	36773
6955	83998	36763
6956	84013	36752
6957	84037	36746
6958	84053	36735
6959	84069	36725
6960	84085	36715
6961	84101	36704
6962	84114	36692
6963	84129	36682
6964	84143	36670
6965	84158	36659
6966	84172	36648
6967	84188	36638
6968	84205	36628
6969	84217	36616
6970	84232	36605
6971	84246	36594
6972	84260	36583
6973	84275	36572
6974	84291	36561
6975	84304	36549
6976	84318	36539
6977	84333	36528
6978	84348	36517
6979	84364	36506
6980	84381	36496
6981	84405	36489
6982	84420	36478
6983	84432	36466
6984	84446	36455
6985	84462	36445
6986	84478	36434
6987	84491	36422
6988	84504	36411
6989	84522	36401
6990	84537	36391
6991	84551	36379
6992	84568	36369
6993	84584	36359
6994	84598	36348
6995	84611	36336
6996	84628	36326
6997	84642	36315
6998	84657	36304
6999	84668	36291
7000	84682	36280
7001	84695	36268
7002	84708	36256
7003	84724	36246
7004	84737	36234
7005	84749	36222
7006	84760	36210
7007	84775	36199
7008	84788	36187
7009	84801	36176
7010	84814	36164
7011	84826	36152
7012	84842	36141
7013	84857	36130
7014	84872	36119
7015	84888	36109
7016	84907	36100
7017	84923	36089
7018	84939	36079
7019	84954	36068
7020	84969	36057
7021	84984	36046
7022	85000	36036
7023	85012	36024
7024	85027	36013
7025	85040	36001
7026	85054	35990
7027	85067	35978
7028	85078	35966
7029	85091	35954
7030	85104	35942
7031	85116	35930
7032	85127	35917
7033	85139	35905
7034	85153	35894
7035	85165	35882
7036	85176	35869
7037	85188	35857
7038	85201	35845
7039	85213	35833
7040	85225	35821
7041	85241	35810
7042	85254	35798
7043	85266	35787
7044	85280	35775
7045	85293	35763
7046	85307	35752
7047	85318	35740
7048	85332	35728
7049	85346	35717
7050	85359	35705
7051	85370	35693
7052	85383	35681
7053	85397	35670
7054	85412	35659
7055	85429	35649
7056	85446	35639
7057	85464	35629
7058	85479	35618
7059	85491	35606
7060	85507	35595
7061	85519	35583
7062	85534	35572
7063	85546	35560
7064	85558	35548
7065	85570	35536
7066	85582	35524
7067	85597	35513
7068	85613	35502
7069	85629	35492
7070	85641	35480
7071	85653	35468
7072	85665	35455
7073	85679	35444
7074	85690	35432
7075	85702	35419
7076	85713	35407
7077	85726	35395
7078	85740	35384
7079	85754	35372
7080	85767	35360
7081	85779	35348
7082	85792	35337
7083	85805	35325
7084	85818	35313
7085	85830	35301
7086	85844	35289
7087	85858	35278
7088	85871	35266
7089	85884	35255
7090	85895	35242
7091	85915	35233
7092	85930	35222
7093	85943	35210
7094	85956	35199
7095	85969	35187
7096	85981	35175
7097	85993	35163
7098	86005	35151
7099	86018	35139
7100	86030	35127
7101	86042	35114
7102	86055	35103
7103	86068	35091
7104	86080	35079
7105	86092	35066
7106	86104	35055
7107	86116	35042
7108	86127	35030
7109	86139	35017
7110	86152	35006
7111	86165	34994
7112	86178	34982
7113	86190	34970
7114	86203	34958
7115	86218	34947
7116	86232	34936
7117	86245	34924
7118	86262	34914
7119	86274	34902
7120	86287	34890
7121	86298	34878
7122	86309	34865
7123	86321	34853
7124	86334	34841
7125	86346	34829
7126	86356	34816
7127	86368	34804
7128	86379	34791
7129	86391	34779
7130	86402	34767
7131	86416	34755
7132	86427	34743
7133	86439	34730
7134	86451	34718
7135	86463	34706
7136	86475	34694
7137	86485	34681
7138	86498	34669
7139	86511	34657
7140	86522	34645
7141	86533	34632
7142	86547	34621
7143	86561	34610
7144	86572	34597
7145	86583	34585
7146	86595	34572
7147	86606	34560
7148	86618	34547
7149	86630	34535
7150	86642	34523
7151	86653	34511
7152	86665	34499
7153	86679	34487
7154	86692	34475
7155	86705	34463
7156	86717	34451
7157	86727	34438
7158	86742	34427
7159	86755	34416
7160	86774	34406
7161	86791	34396
7162	86809	34386
7163	86824	34376
7164	86843	34366
7165	86859	34356
7166	86875	34345
7167	86890	34334
7168	86904	34322
7169	86921	34312
7170	86934	34300
7171	86948	34289
7172	86962	34278
7173	86978	34267
7174	86996	34257
7175	87013	34247
7176	87027	34236
7177	87041	34224
7178	87056	34213
7179	87071	34202
7180	87116	34203
7181	87132	34192
7182	87150	34182
7183	87166	34172
7184	87186	34163
7185	87205	34153
7186	87224	34144
7187	87244	34135
7188	87261	34125
7189	87277	34114
7190	87292	34103
7191	87311	34094
7192	87329	34084
7193	87343	34072
7194	87361	34062
7195	87377	34052
7196	87394	34042
7197	87409	34030
7198	87425	34020
7199	87449	34012
7200	87465	34002
7201	87482	33991
7202	87501	33982
7203	87522	33973
7204	87538	33963
7205	87554	33952
7206	87568	33940
7207	87586	33931
7208	87602	33920
7209	87622	33911
7210	87640	33901
7211	87658	33891
7212	87676	33881
7213	87694	33871
7214	87712	33861
7215	87730	33852
7216	87747	33841
7217	87766	33832
7218	87782	33821
7219	87799	33811
7220	87817	33801
7221	87832	33790
7222	87849	33780
7223	87869	33770
7224	87887	33760
7225	87902	33749
7226	87918	33738
7227	87935	33728
7228	87953	33718
7229	87971	33708
7230	87992	33699
7231	88011	33690
7232	88028	33680
7233	88045	33669
7234	88064	33660
7235	88081	33649
7236	88099	33640
7237	88113	33628
7238	88130	33618
7239	88147	33607
7240	88166	33598
7241	88183	33587
7242	88201	33577
7243	88216	33566
7244	88233	33556
7245	88247	33544
7246	88265	33535
7247	88282	33524
7248	88300	33514
7249	88314	33503
7250	88330	33492
7251	88345	33481
7252	88360	33470
7253	88376	33459
7254	88392	33448
7255	88409	33438
7256	88428	33428
7257	88448	33419
7258	88465	33409
7259	88481	33398
7260	88495	33387
7261	88509	33375
7262	88523	33364
7263	88540	33353
7264	88555	33342
7265	88570	33331
7266	88586	33320
7267	88602	33309
7268	88617	33298
7269	88633	33287
7270	88650	33277
7271	88665	33266
7272	88680	33255
7273	88701	33246
7274	88719	33236
7275	88736	33225
7276	88752	33215
7277	88767	33204
7278	88782	33192
7279	88795	33181
7280	88810	33169
7281	88824	33158
7282	88841	33147
7283	88859	33137
7284	88873	33126
7285	88891	33116
7286	88905	33104
7287	88922	33094
7288	88939	33083
7289	88953	33072
7290	88969	33061
7291	88985	33050
7292	89000	33039
7293	89014	33028
7294	89027	33016
7295	89038	33003
7296	89050	32991
7297	89064	32979
7298	89076	32967
7299	89088	32955
7300	89098	32942
7301	89111	32930
7302	89125	32918
7303	89138	32906
7304	89149	32894
7305	89161	32881
7306	89173	32869
7307	89184	32856
7308	89195	32844
7309	89207	32831
7310	89218	32819
7311	89228	32806
7312	89239	32793
7313	89250	32781
7314	89263	32769
7315	89276	32756
7316	89287	32744
7317	89299	32732
7318	89310	32719
7319	89323	32707
7320	89336	32695
7321	89347	32683
7322	89358	32670
7323	89369	32657
7324	89379	32644
7325	89390	32632
7326	89401	32619
7327	89413	32607
7328	89423	32594
7329	89437	32582
7330	89448	32570
7331	89458	32557
7332	89470	32544
7333	89481	32532
7334	89494	32520
7335	89505	32507
7336	89518	32495
7337	89529	32483
7338	89540	32470
7339	89552	32458
7340	89563	32445
7341	89573	32432
7342	89585	32420
7343	89596	32407
7344	89607	32394
7345	89620	32382
7346	89631	32370
7347	89643	32357
7348	89654	32345
7349	89666	32333
7350	89677	32320
7351	89687	32307
7352	89698	32294
7353	89709	32282
7354	89719	32269
7355	89731	32257
7356	89742	32244
7357	89752	32231
7358	89764	32218
7359	89774	32206
7360	89786	32193
7361	89797	32181
7362	89807	32168
7363	89817	32155
7364	89828	32142
7365	89839	32129
7366	89850	32117
7367	89861	32104
7368	89871	32091
7369	89882	32078
7370	89893	32066
7371	89905	32054
7372	89916	32041
7373	89926	32028
7374	89937	32015
7375	89948	32003
7376	89961	31991
7377	89971	31978
7378	89982	31965
7379	89993	31953
7380	90004	31940
7381	90016	31928
7382	90027	31915
7383	90038	31903
7384	90051	31891
7385	90061	31878
7386	90075	31866
7387	90089	31855
7388	90103	31843
7389	90116	31831
7390	90129	31819
7391	90143	31808
7392	90157	31796
7393	90170	31784
7394	90182	31772
7395	90197	31761
7396	90209	31748
7397	90220	31736
7398	90232	31723
7399	90244	31711
7400	90256	31699
7401	90267	31687
7402	90280	31674
7403	90292	31662
7404	90305	31651
7405	90319	31639
7406	90330	31626
7407	90342	31614
7408	90354	31602
7409	90365	31589
7410	90376	31576
7411	90389	31564
7412	90399	31552
7413	90411	31539
7414	90422	31527
7415	90433	31514
7416	90446	31502
7417	90457	31490
7418	90471	31478
7419	90483	31466
7420	90493	31453
7421	90505	31440
7422	90517	31428
7423	90526	31415
7424	90537	31402
7425	90548	31390
7426	90557	31376
7427	90569	31364
7428	90581	31352
7429	90592	31339
7430	90603	31327
7431	90614	31314
7432	90625	31301
7433	90635	31288
7434	90646	31276
7435	90656	31263
7436	90666	31250
7437	90678	31238
7438	90689	31225
7439	90701	31213
7440	90712	31200
7441	90723	31188
7442	90734	31175
7443	90745	31163
7444	90757	31150
7445	90768	31137
7446	90778	31125
7447	90789	31112
7448	90801	31100
7449	90811	31087
7450	90822	31074
7451	90835	31062
7452	90848	31050
7453	90858	31038
7454	90869	31025
7455	90879	31012
7456	90889	30999
7457	90901	30987
7458	90912	30974
7459	90922	30961
7460	90934	30949
7461	90944	30936
7462	90956	30924
7463	90967	30911
7464	90978	30899
7465	90989	30886
7466	91000	30873
7467	91011	30861
7468	91022	30848
7469	91033	30836
7470	91044	30823
7471	91055	30811
7472	91070	30799
7473	91082	30787
7474	91092	30774
7475	91102	30761
7476	91113	30748
7477	91123	30736
7478	91135	30723
7479	91146	30711
7480	91156	30698
7481	91167	30685
7482	91179	30673
7483	91189	30660
7484	91200	30647
7485	91212	30635
7486	91224	30623
7487	91235	30610
7488	91245	30597
7489	91255	30585
7490	91266	30572
7491	91277	30559
7492	91288	30547
7493	91299	30534
7494	91310	30522
7495	91320	30509
7496	91330	30496
7497	91342	30483
7498	91352	30471
7499	91365	30459
7500	91375	30446
7501	91387	30433
7502	91398	30421
7503	91409	30408
7504	91420	30396
7505	91430	30383
7506	91443	30371
7507	91455	30359
7508	91466	30346
7509	91478	30334
7510	91490	30322
7511	91500	30309
7512	91511	30296
7513	91521	30283
7514	91532	30271
7515	91542	30258
7516	91553	30245
7517	91565	30233
7518	91578	30221
7519	91589	30209
7520	91601	30196
7521	91612	30184
7522	91623	30171
7523	91634	30159
7524	91645	30146
7525	91659	30134
7526	91670	30122
7527	91683	30110
7528	91694	30098
7529	91707	30086
7530	91723	30075
7531	91736	30063
7532	91750	30051
7533	91765	30040
7534	91779	30028
7535	91793	30017
7536	91807	30005
7537	91821	29994
7538	91835	29982
7539	91849	29970
7540	91864	29959
7541	91876	29947
7542	91891	29935
7543	91906	29924
7544	91923	29913
7545	91939	29903
7546	91957	29893
7547	91980	29884
7548	91995	29872
7549	92009	29861
7550	92023	29849
7551	92041	29839
7552	92059	29829
7553	92077	29818
7554	92094	29808
7555	92110	29797
7556	92128	29786
7557	92143	29775
7558	92162	29765
7559	92175	29753
7560	92192	29743
7561	92208	29732
7562	92230	29722
7563	92244	29711
7564	92259	29700
7565	92276	29689
7566	92292	29678
7567	92308	29667
7568	92324	29656
7569	92341	29645
7570	92357	29634
7571	92374	29624
7572	92391	29613
7573	92406	29602
7574	92423	29591
7575	92445	29582
7576	92462	29571
7577	92484	29562
7578	92502	29552
7579	92518	29541
7580	92533	29530
7581	92550	29519
7582	92568	29508
7583	92585	29498
7584	92601	29487
7585	92620	29477
7586	92636	29466
7587	92650	29454
7588	92664	29443
7589	92679	29431
7590	92695	29420
7591	92710	29409
7592	92725	29398
7593	92740	29386
7594	92756	29375
7595	92771	29364
7596	92788	29353
7597	92807	29343
7598	92823	29332
7599	92842	29322
7600	92856	29310
7601	92871	29299
7602	92887	29288
7603	92903	29277
7604	92921	29267
7605	92937	29256
7606	92952	29244
7607	92967	29233
7608	92982	29222
7609	92996	29210
7610	93016	29200
7611	93028	29188
7612	93039	29175
7613	93053	29164
7614	93068	29152
7615	93083	29141
7616	93096	29129
7617	93108	29116
7618	93119	29104
7619	93132	29092
7620	93144	29080
7621	93156	29067
7622	93166	29055
7623	93178	29042
7624	93191	29030
7625	93203	29018
7626	93214	29005
7627	93226	28993
7628	93236	28980
7629	93249	28968
7630	93260	28956
7631	93273	28943
7632	93284	28931
7633	93296	28919
7634	93308	28906
7635	93318	28893
7636	93330	28881
7637	93343	28869
7638	93355	28857
7639	93370	28845
7640	93384	28834
7641	93400	28823
7642	93417	28812
7643	93433	28801
7644	93449	28790
7645	93463	28778
7646	93479	28767
7647	93495	28756
7648	93512	28745
7649	93526	28734
7650	93540	28722
7651	93551	28709
7652	93566	28698
7653	93580	28686
7654	93594	28674
7655	93609	28663
7656	93625	28652
7657	93643	28642
7658	93660	28631
7659	93677	28620
7660	93694	28609
7661	93715	28600
7662	93730	28588
7663	93743	28577
7664	93757	28565
7665	93774	28554
7666	93791	28543
7667	93807	28532
7668	93823	28521
7669	93839	28510
7670	93854	28498
7671	93869	28487
7672	93884	28476
7673	93896	28463
7674	93910	28452
7675	93927	28441
7676	93942	28429
7677	93959	28419
7678	93976	28408
7679	93993	28397
7680	94009	28386
7681	94023	28374
7682	94042	28364
7683	94060	28354
7684	94076	28342
7685	94090	28331
7686	94104	28319
7687	94153	28318
7688	94174	28308
7689	94192	28298
7690	94208	28287
7691	94223	28275
7692	94239	28264
7693	94254	28253
7694	94271	28242
7695	94286	28230
7696	94301	28219
7697	94320	28209
7698	94335	28197
7699	94350	28186
7700	94364	28174
7701	94380	28163
7702	94396	28152
7703	94410	28140
7704	94427	28129
7705	94441	28118
7706	94455	28106
7707	94472	28095
7708	94486	28083
7709	94499	28071
7710	94516	28060
7711	94531	28049
7712	94546	28037
7713	94562	28026
7714	94579	28015
7715	94596	28005
7716	94612	27993
7717	94628	27982
7718	94642	27971
7719	94656	27959
7720	94670	27947
7721	94682	27935
7722	94696	27923
7723	94711	27912
7724	94729	27901
7725	94746	27890
7726	94761	27879
7727	94778	27867
7728	94795	27857
7729	94809	27845
7730	94825	27834
7731	94841	27823
7732	94855	27811
7733	94869	27799
7734	94883	27787
7735	94901	27777
7736	94912	27764
7737	94929	27753
7738	94944	27742
7739	94958	27730
7740	94972	27718
7741	94985	27706
7742	94998	27694
7743	95011	27682
7744	95025	27670
7745	95040	27659
7746	95055	27647
7747	95068	27635
7748	95082	27624
7749	95095	27611
7750	95107	27599
7751	95122	27588
7752	95136	27576
7753	95150	27564
7754	95162	27552
7755	95175	27540
7756	95188	27528
7757	95203	27516
7758	95216	27504
7759	95226	27491
7760	95237	27478
7761	95251	27467
7762	95263	27454
7763	95274	27442
7764	95285	27429
7765	95297	27417
7766	95309	27404
7767	95320	27392
7768	95332	27379
7769	95344	27367
7770	95358	27355
7771	95369	27342
7772	95383	27331
7773	95397	27319
7774	95412	27307
7775	95423	27295
7776	95435	27282
7777	95448	27270
7778	95460	27258
7779	95474	27246
7780	95489	27235
7781	95506	27224
7782	95520	27212
7783	95535	27201
7784	95551	27189
7785	95566	27178
7786	95583	27167
7787	95599	27156
7788	95615	27144
7789	95630	27133
7790	95645	27122
7791	95658	27110
7792	95673	27098
7793	95690	27087
7794	95706	27076
7795	95719	27064
7796	95734	27052
7797	95749	27041
7798	95762	27029
7799	95778	27017
7800	95791	27005
7801	95807	26994
7802	95822	26983
7803	95838	26971
7804	95851	26959
7805	95865	26948
7806	95882	26936
7807	95897	26925
7808	95913	26914
7809	95927	26902
7810	95942	26890
7811	95957	26879
7812	95970	26867
7813	95982	26854
7814	95998	26843
7815	96017	26833
7816	96033	26822
7817	96049	26810
7818	96063	26798
7819	96077	26787
7820	96093	26775
7821	96107	26764
7822	96122	26752
7823	96138	26741
7824	96152	26729
7825	96168	26718
7826	96190	26708
7827	96207	26697
7828	96221	26685
7829	96237	26674
7830	96253	26663
7831	96268	26651
7832	96284	26640
7833	96302	26629
7834	96317	26618
7835	96335	26607
7836	96351	26596
7837	96368	26585
7838	96385	26574
7839	96400	26562
7840	96413	26550
7841	96426	26538
7842	96440	26526
7843	96455	26515
7844	96470	26503
7845	96498	26495
7846	96519	26485
7847	96534	26474
7848	96549	26462
7849	96565	26451
7850	96580	26439
7851	96597	26428
7852	96611	26416
7853	96624	26404
7854	96639	26393
7855	96652	26381
7856	96668	26369
7857	96682	26357
7858	96697	26346
7859	96711	26334
7860	96725	26322
7861	96739	26310
7862	96754	26299
7863	96770	26287
7864	96784	26276
7865	96799	26264
7866	96814	26252
7867	96829	26241
7868	96845	26230
7869	96859	26218
7870	96874	26206
7871	96888	26194
7872	96902	26182
7873	96915	26170
7874	96931	26159
7875	96946	26147
7876	96961	26136
7877	96978	26125
7878	96993	26113
7879	97017	26104
7880	97032	26092
7881	97048	26081
7882	97062	26069
7883	97076	26057
7884	97092	26046
7885	97106	26034
7886	97121	26023
7887	97135	26011
