iter	MAE
6327	1.815150232
6328	1.815128253
6329	1.815084666
6330	1.815061355
6331	1.814942828
6332	1.814888334
6333	1.814808101
6334	1.814695835
6335	1.814671388
6336	1.81464915
6337	1.814642548
6338	1.814577241
6339	1.814558575
6340	1.814523995
6341	1.814521958
6342	1.814482365
6343	1.814427579
6344	1.814294479
6345	1.814290432
6346	1.814272324
6347	1.814259681
6348	1.814237018
6349	1.814229863
6350	1.814200697
6351	1.814034761
6352	1.813939299
6353	1.813898721
6354	1.81383531
6355	1.813725519
6356	1.813678365
6357	1.813674903
6358	1.81361642
6359	1.81346277
6360	1.813379584
6361	1.813347174
6362	1.81332712
6363	1.813136495
6364	1.813041282
6365	1.812988815
6366	1.81283388
6367	1.81282419
6368	1.81281465
6369	1.81253012
6370	1.812525043
6371	1.81250591
6372	1.812497439
6373	1.812320042
6374	1.812183147
6375	1.812130416
6376	1.811947157
6377	1.811909273
6378	1.811876413
6379	1.811838297
6380	1.811745681
6381	1.811719133
6382	1.811543795
6383	1.81147321
6384	1.811402864
6385	1.811398717
6386	1.811370588
6387	1.811364856
6388	1.811271318
6389	1.811249484
6390	1.811102082
6391	1.811051981
6392	1.811026121
6393	1.810968788
6394	1.810838377
6395	1.81080139
6396	1.810746987
6397	1.810677883
6398	1.810645964
6399	1.810572321
6400	1.810553573
6401	1.810506399
6402	1.81048461
6403	1.810436269
6404	1.81041777
6405	1.810294589
6406	1.810213989
6407	1.810084963
6408	1.810017384
6409	1.809950273
6410	1.809878363
6411	1.80979831
6412	1.809755035
6413	1.80957641
6414	1.809554661
6415	1.809491263
6416	1.809478811
6417	1.809461518
6418	1.809444041
6419	1.80940477
6420	1.809402454
6421	1.809319247
6422	1.809309794
6423	1.809226713
6424	1.80921466
6425	1.809094509
6426	1.808980437
6427	1.808890965
6428	1.808761851
6429	1.808744306
6430	1.808668957
6431	1.808635913
6432	1.808627439
6433	1.808478496
6434	1.808451076
6435	1.808438004
6436	1.808413911
6437	1.808381398
6438	1.808326132
6439	1.808313536
6440	1.80825304
6441	1.8082038
6442	1.808079985
6443	1.808062387
6444	1.808022213
6445	1.80798942
6446	1.807979027
6447	1.807947096
6448	1.807784324
6449	1.807744048
6450	1.807709312
6451	1.8076903
6452	1.807642557
6453	1.80763658
6454	1.807606707
6455	1.807542736
6456	1.807505413
6457	1.807476079
6458	1.807374094
6459	1.807335787
6460	1.807307619
6461	1.80724578
6462	1.807222836
6463	1.807169313
6464	1.80716529
6465	1.80712575
6466	1.807115554
6467	1.807042026
6468	1.807008706
6469	1.806960594
6470	1.806868549
6471	1.806790456
6472	1.806659323
6473	1.806596002
6474	1.806582314
6475	1.806546528
6476	1.806452275
6477	1.806429835
6478	1.806408391
6479	1.806397323
6480	1.806383972
6481	1.806056802
6482	1.806028841
6483	1.805919216
6484	1.805719092
6485	1.805569586
6486	1.805534562
6487	1.805398528
6488	1.805360021
6489	1.805351733
6490	1.805157652
6491	1.805121503
6492	1.805028458
6493	1.804997881
6494	1.804945406
6495	1.804929457
6496	1.804870671
6497	1.80482125
6498	1.80470449
6499	1.804685849
6500	1.804631974
6501	1.804614793
6502	1.80457771
6503	1.804565909
6504	1.804528444
6505	1.804517508
6506	1.804438897
6507	1.804419215
6508	1.804301393
6509	1.804298002
6510	1.804283963
6511	1.804099772
6512	1.804092216
6513	1.804054785
6514	1.804040038
6515	1.803979769
6516	1.80396679
6517	1.80394021
6518	1.803857165
6519	1.803722249
6520	1.803602627
6521	1.803570144
6522	1.803525588
6523	1.803262116
6524	1.803238467
6525	1.803137346
6526	1.803132253
6527	1.802851775
6528	1.802714468
6529	1.802658391
6530	1.802568174
6531	1.802491023
6532	1.802472583
6533	1.802440114
6534	1.802423191
6535	1.802324487
6536	1.802276805
6537	1.802266232
6538	1.802246463
6539	1.802161698
6540	1.802086119
6541	1.801976709
6542	1.801937669
6543	1.80188617
6544	1.801748944
6545	1.801727313
6546	1.801703496
6547	1.801686506
6548	1.801616933
6549	1.801496486
6550	1.801400243
6551	1.801296773
6552	1.801258239
6553	1.801162476
6554	1.801024783
6555	1.800985077
6556	1.800873784
6557	1.800822696
6558	1.80076137
6559	1.800700958
6560	1.800613331
6561	1.800561082
6562	1.800502726
6563	1.800489456
6564	1.800437177
6565	1.800408634
6566	1.800234883
6567	1.800212202
6568	1.800006346
6569	1.799990009
6570	1.799964108
6571	1.799951827
6572	1.799927794
6573	1.799846592
6574	1.799651938
6575	1.799636481
6576	1.799518215
6577	1.79937717
6578	1.799353078
6579	1.799238388
6580	1.799078536
6581	1.798988937
6582	1.798955634
6583	1.798884863
6584	1.798750368
6585	1.798619232
6586	1.798580804
6587	1.798504739
6588	1.798453454
6589	1.79821771
6590	1.798143155
6591	1.798128925
6592	1.798045808
6593	1.797954621
6594	1.797939473
6595	1.797865304
6596	1.797854098
6597	1.797822208
6598	1.797802904
6599	1.797753355
6600	1.797728777
6601	1.797656244
6602	1.797638639
6603	1.797603081
6604	1.797457087
6605	1.797324753
6606	1.797245038
6607	1.79719673
6608	1.797017383
6609	1.796942861
6610	1.796903294
6611	1.79689238
6612	1.796806143
6613	1.79678644
6614	1.796749155
6615	1.79672111
6616	1.796496338
6617	1.796404416
6618	1.796379199
6619	1.796355595
6620	1.796330538
6621	1.796303212
6622	1.796193444
6623	1.796067515
6624	1.796040714
6625	1.795981999
6626	1.795950376
6627	1.795755222
6628	1.795628668
6629	1.795457395
6630	1.795415753
6631	1.795359415
6632	1.795355956
6633	1.795264802
6634	1.795244072
6635	1.795227505
6636	1.795147077
6637	1.795082544
6638	1.795055749
6639	1.794880724
6640	1.794848979
6641	1.794802744
6642	1.794664957
6643	1.794434653
6644	1.794208438
6645	1.794202919
6646	1.794177868
6647	1.794152708
6648	1.794069423
6649	1.794061416
6650	1.794015534
6651	1.793951943
6652	1.793868089
6653	1.793853327
6654	1.793835251
6655	1.793690893
6656	1.793612943
6657	1.793541889
6658	1.793539256
6659	1.793398631
6660	1.79337572
6661	1.793229908
6662	1.793202536
6663	1.793188592
6664	1.793116712
6665	1.792933739
6666	1.792927199
6667	1.79291977
6668	1.792829525
6669	1.792824888
6670	1.792694138
6671	1.792645696
6672	1.792633569
6673	1.792599625
6674	1.792488487
6675	1.792384991
6676	1.79222011
6677	1.792131941
6678	1.792057328
6679	1.791989867
6680	1.791847647
6681	1.791730627
6682	1.791653987
6683	1.791646478
6684	1.791631432
6685	1.791574411
6686	1.791556032
6687	1.791538503
6688	1.791452137
6689	1.791392978
6690	1.791340202
6691	1.791321416
6692	1.79129759
6693	1.791270854
6694	1.791228683
6695	1.791197342
6696	1.791041039
6697	1.791014647
6698	1.790957937
6699	1.790813484
6700	1.790658107
6701	1.790635845
6702	1.790470677
6703	1.79040875
6704	1.790139453
6705	1.790106939
6706	1.790071428
6707	1.790006992
6708	1.789992585
6709	1.789930382
6710	1.789906182
6711	1.789836155
6712	1.789810286
6713	1.789754731
6714	1.789719255
6715	1.789684751
6716	1.789648406
6717	1.789629623
6718	1.789541926
6719	1.789523451
6720	1.789494105
6721	1.789394618
6722	1.789340324
6723	1.789309006
6724	1.78922095
6725	1.789213739
6726	1.789150688
6727	1.789004125
6728	1.788990928
6729	1.788892484
6730	1.788715323
6731	1.788624112
6732	1.788605811
6733	1.788601697
6734	1.788581631
6735	1.788473104
6736	1.788448074
6737	1.788396886
6738	1.788323835
6739	1.788169559
6740	1.788022785
6741	1.78785883
6742	1.787802531
6743	1.787666498
6744	1.787634959
6745	1.78762884
6746	1.787566998
6747	1.787562703
6748	1.787547239
6749	1.787517337
6750	1.787500677
6751	1.787488701
6752	1.78744645
6753	1.7874268
6754	1.787422253
6755	1.787415103
6756	1.7873193
6757	1.787305734
6758	1.787278249
6759	1.787234786
6760	1.78720857
6761	1.787144019
6762	1.787027972
6763	1.786984272
6764	1.786839851
6765	1.786804236
6766	1.786760527
6767	1.786737182
6768	1.786690203
6769	1.786666479
6770	1.78663314
6771	1.786562608
6772	1.786525408
6773	1.786469845
6774	1.786444995
6775	1.786393563
6776	1.786256057
6777	1.786204407
6778	1.78620039
6779	1.786185635
6780	1.786137486
6781	1.786050975
6782	1.786036252
6783	1.786022802
6784	1.785960363
6785	1.785951098
6786	1.785885145
6787	1.785832884
6788	1.785812196
6789	1.785780855
6790	1.785739178
6791	1.78566046
6792	1.785650928
6793	1.785586253
6794	1.785572132
6795	1.785395123
6796	1.785351339
6797	1.785337299
6798	1.785255144
6799	1.785184731
6800	1.785067389
6801	1.785032781
6802	1.785026894
6803	1.784906136
6804	1.784737397
6805	1.784700586
6806	1.784579093
6807	1.784554657
6808	1.784449858
6809	1.784278176
6810	1.784254448
6811	1.784187043
6812	1.784053201
6813	1.784044698
6814	1.783925171
6815	1.783837885
6816	1.783827586
6817	1.783657524
6818	1.783649141
6819	1.783559456
6820	1.783540677
6821	1.783519049
6822	1.783495021
6823	1.78347295
6824	1.783405121
6825	1.783376456
6826	1.783260023
6827	1.783206058
6828	1.783160988
6829	1.783130682
6830	1.783118093
6831	1.78310992
6832	1.783097913
6833	1.78308327
6834	1.783028889
6835	1.78299806
6836	1.78292987
6837	1.782909827
6838	1.782887186
6839	1.782874372
6840	1.782823276
6841	1.782783636
6842	1.782758568
6843	1.782742735
6844	1.782680615
6845	1.782490793
6846	1.78246743
6847	1.782131445
6848	1.782125497
6849	1.782044011
6850	1.782013884
6851	1.781957588
6852	1.781892705
6853	1.781814184
6854	1.781667905
6855	1.781626112
6856	1.781576074
6857	1.781565177
6858	1.781557836
6859	1.781442927
6860	1.781371059
6861	1.781356093
6862	1.78133853
6863	1.781239694
6864	1.781190006
6865	1.781098396
6866	1.781029683
6867	1.781026525
6868	1.781006428
6869	1.780956861
6870	1.780868468
6871	1.780851905
6872	1.780798521
6873	1.780786144
6874	1.780455115
6875	1.780366952
6876	1.780267517
6877	1.780170208
6878	1.780131216
6879	1.780058407
6880	1.77997716
6881	1.779918633
6882	1.779904895
6883	1.779812054
6884	1.779799298
6885	1.77972328
6886	1.779715746
6887	1.779699231
6888	1.779682161
6889	1.779643049
6890	1.779564559
6891	1.779424133
6892	1.779419665
6893	1.779389159
6894	1.779379913
6895	1.77935097
6896	1.779320673
6897	1.779209211
6898	1.779187339
6899	1.779172804
6900	1.779149796
6901	1.77912329
6902	1.779106521
6903	1.779101456
6904	1.779018885
6905	1.778999089
6906	1.7789404
6907	1.778928235
6908	1.778857431
6909	1.778846107
6910	1.778814971
6911	1.778775912
6912	1.778747898
6913	1.778725332
6914	1.778628783
6915	1.778625645
6916	1.778596391
6917	1.778515775
6918	1.778486221
6919	1.778482506
6920	1.778467853
6921	1.778459819
6922	1.778457328
6923	1.778382079
6924	1.778377552
6925	1.77836764
6926	1.778355276
6927	1.77829146
6928	1.778194501
6929	1.778180488
6930	1.778129143
6931	1.778016827
6932	1.777965437
6933	1.777914218
6934	1.77780941
6935	1.777775242
6936	1.777561509
6937	1.777550173
6938	1.777541511
6939	1.777500832
6940	1.777405631
6941	1.77740163
6942	1.777383573
6943	1.777241735
6944	1.777232939
6945	1.777150877
6946	1.777032027
6947	1.777008469
6948	1.776978758
6949	1.77695804
6950	1.776894951
6951	1.776858026
6952	1.776812062
6953	1.776801885
6954	1.776788223
6955	1.776785507
6956	1.776766031
6957	1.776749308
6958	1.776739533
6959	1.776628229
6960	1.7765833
6961	1.776546812
6962	1.776533699
6963	1.776464206
6964	1.776377599
6965	1.776316056
6966	1.776279559
6967	1.776244239
6968	1.776146518
6969	1.776142713
6970	1.77600156
6971	1.775962081
6972	1.77588046
6973	1.775735008
6974	1.775685996
6975	1.775674457
6976	1.775579461
6977	1.775498346
6978	1.775472957
6979	1.775438865
6980	1.7753895
6981	1.775182491
6982	1.775142048
6983	1.775135954
6984	1.775112115
6985	1.775064208
6986	1.774866166
6987	1.774848606
6988	1.774770855
6989	1.774731024
6990	1.774725246
6991	1.774691014
6992	1.774498412
6993	1.774395892
6994	1.774391528
6995	1.774351927
6996	1.774198255
6997	1.77418248
6998	1.774099309
6999	1.774094024
7000	1.774081357
7001	1.774002248
7002	1.773996911
7003	1.773849083
7004	1.773811856
7005	1.773804195
7006	1.773791875
7007	1.773734283
7008	1.773613888
7009	1.773466798
7010	1.773363596
7011	1.773323961
7012	1.773203592
7013	1.773190895
7014	1.773080084
7015	1.773037226
7016	1.772936318
7017	1.772881093
7018	1.772826593
7019	1.772806001
7020	1.772674804
7021	1.772666582
7022	1.772522566
7023	1.772502209
7024	1.772327489
7025	1.772274326
7026	1.77225787
7027	1.772121921
7028	1.772075862
7029	1.772062662
7030	1.771947269
7031	1.77193175
7032	1.771909736
7033	1.771905926
7034	1.771796512
7035	1.771739112
7036	1.771704289
7037	1.771632611
7038	1.771606904
7039	1.771573885
7040	1.771521722
7041	1.771271754
7042	1.77116974
7043	1.771129045
7044	1.771093871
7045	1.770927464
7046	1.770909246
7047	1.770903408
7048	1.770880431
7049	1.770789573
7050	1.770765273
7051	1.770758304
7052	1.770573944
7053	1.770549807
7054	1.770516028
7055	1.770426579
7056	1.770376684
7057	1.770308477
7058	1.770260338
7059	1.770255801
7060	1.770245446
7061	1.7702127
7062	1.770149003
7063	1.770147443
7064	1.77012609
7065	1.769960401
7066	1.769918041
7067	1.769786571
7068	1.76975014
7069	1.769724135
7070	1.769717353
7071	1.769706673
7072	1.769653648
7073	1.769544852
7074	1.769501855
7075	1.769449951
7076	1.769437437
7077	1.76941631
7078	1.769299881
7079	1.769208019
7080	1.769095783
7081	1.76888027
7082	1.768850652
7083	1.768811114
7084	1.768713695
7085	1.768652315
7086	1.768632211
7087	1.768613967
7088	1.76857403
7089	1.768527107
7090	1.768503258
7091	1.76847961
7092	1.768336169
7093	1.768326373
7094	1.768313652
7095	1.768282088
7096	1.768273014
7097	1.768142124
7098	1.768128749
7099	1.767994417
7100	1.767976505
7101	1.76795617
7102	1.767924295
7103	1.767915692
7104	1.767879683
7105	1.767855089
7106	1.767825705
7107	1.767795072
7108	1.767792451
7109	1.767776934
7110	1.767749368
7111	1.767740264
7112	1.767655511
7113	1.76758803
7114	1.767554331
7115	1.767462854
7116	1.767429312
7117	1.767415566
7118	1.767368217
7119	1.767275353
7120	1.767237461
7121	1.767234734
7122	1.767193862
7123	1.767160295
7124	1.767080642
7125	1.767030999
7126	1.767026914
7127	1.766997646
7128	1.766991036
7129	1.766938948
7130	1.766811322
7131	1.766682197
7132	1.766663597
7133	1.766654417
7134	1.766527537
7135	1.766503368
7136	1.766483903
7137	1.766477946
7138	1.766463704
7139	1.766434134
7140	1.766316785
7141	1.766239649
7142	1.766050249
7143	1.765983293
7144	1.765974599
7145	1.765870087
7146	1.765837507
7147	1.765814875
7148	1.7656913
7149	1.765687326
7150	1.765665671
7151	1.765632812
7152	1.765490162
7153	1.765356932
7154	1.765308349
7155	1.765285974
7156	1.765269387
7157	1.765266594
7158	1.765226477
7159	1.765200715
7160	1.76516586
7161	1.765076344
7162	1.764999163
7163	1.764895792
7164	1.764729467
7165	1.764718365
7166	1.764702116
7167	1.764672399
7168	1.764560238
7169	1.764423987
7170	1.764411058
7171	1.76432163
7172	1.764213189
7173	1.76417337
7174	1.76413068
7175	1.764120936
7176	1.764104364
7177	1.764100478
7178	1.764074806
7179	1.764064209
7180	1.764037892
7181	1.763996353
7182	1.763867447
7183	1.763862077
7184	1.763843133
7185	1.763582301
7186	1.763572307
7187	1.763561043
7188	1.763491071
7189	1.763482544
7190	1.763464143
7191	1.763391625
7192	1.763341678
7193	1.763327647
7194	1.763261009
7195	1.763212432
7196	1.763154922
7197	1.763112766
7198	1.763110715
7199	1.762969105
7200	1.762962372
7201	1.762909113
7202	1.762874882
7203	1.762810567
7204	1.762787819
7205	1.762779902
7206	1.762766934
7207	1.762718528
7208	1.762653441
7209	1.762570624
7210	1.762549966
7211	1.762508875
7212	1.762457377
7213	1.76244493
7214	1.762408394
7215	1.762363335
7216	1.762343657
7217	1.76227727
7218	1.762189579
7219	1.762121167
7220	1.761991288
7221	1.761952746
7222	1.761919572
7223	1.761682835
7224	1.761624029
7225	1.761595692
7226	1.761526438
7227	1.761463985
7228	1.761426921
7229	1.761267969
7230	1.761137204
7231	1.761072049
7232	1.761064892
7233	1.761020271
7234	1.760946766
7235	1.760902599
7236	1.760731973
7237	1.760646094
7238	1.760636924
7239	1.760604383
7240	1.76045091
7241	1.760436383
7242	1.760373553
7243	1.760361792
7244	1.760351622
7245	1.760346593
7246	1.760261409
7247	1.760212203
7248	1.760053006
7249	1.76003522
7250	1.760020341
7251	1.760010644
7252	1.759942514
7253	1.759909673
7254	1.759881342
7255	1.759754287
7256	1.759720926
7257	1.759701011
7258	1.759679794
7259	1.759575527
7260	1.759553834
7261	1.759547257
7262	1.759540013
7263	1.759477774
7264	1.759473087
7265	1.759465165
7266	1.759452788
7267	1.759434672
7268	1.759359583
7269	1.759341388
7270	1.759214377
7271	1.75920532
7272	1.759188441
7273	1.759102841
7274	1.758957564
7275	1.758903841
7276	1.758847002
7277	1.758828231
7278	1.758800997
7279	1.758774894
7280	1.758743284
7281	1.758720854
7282	1.758673185
7283	1.758650438
7284	1.758635415
7285	1.75853451
7286	1.758469411
7287	1.758345437
7288	1.758321854
7289	1.758301327
7290	1.758291307
7291	1.758245385
7292	1.758213514
7293	1.758206357
7294	1.758191998
7295	1.758180922
7296	1.758127243
7297	1.758033133
7298	1.758016636
7299	1.757990215
7300	1.757975973
7301	1.757871117
7302	1.757742331
7303	1.757720185
7304	1.757693548
7305	1.757681697
7306	1.757616187
7307	1.75755513
7308	1.757464649
7309	1.757437266
7310	1.757423938
7311	1.757411277
7312	1.757392709
7313	1.757368835
7314	1.757353805
7315	1.757332263
7316	1.757306663
7317	1.757254263
7318	1.757218964
7319	1.757055007
7320	1.756904206
7321	1.756870637
7322	1.756854626
7323	1.75683896
7324	1.756814885
7325	1.756771701
7326	1.756746602
7327	1.756634324
7328	1.756612254
7329	1.756591805
7330	1.756459438
7331	1.756429338
7332	1.756364417
7333	1.756326455
7334	1.756247613
7335	1.756234041
7336	1.756139503
7337	1.756106455
7338	1.756094921
7339	1.755967274
7340	1.755955225
7341	1.755938674
7342	1.755744852
7343	1.755717581
7344	1.755665249
7345	1.755523443
7346	1.755450914
7347	1.755403795
7348	1.755393585
7349	1.755373161
7350	1.755341593
7351	1.755324847
7352	1.755254326
7353	1.755219251
7354	1.755214903
7355	1.755082825
7356	1.755053525
7357	1.755045914
7358	1.755002973
7359	1.754921739
7360	1.754830035
7361	1.754812005
7362	1.754801535
7363	1.754794725
7364	1.754767328
7365	1.754755622
7366	1.754710068
7367	1.754697244
7368	1.754686563
7369	1.754675348
7370	1.754589743
7371	1.754537467
7372	1.754521058
7373	1.754515619
7374	1.754502667
7375	1.754480989
7376	1.754401119
7377	1.754370912
7378	1.754364169
7379	1.754199341
7380	1.75414027
7381	1.754043633
7382	1.754024753
7383	1.754006151
7384	1.753937475
7385	1.753930974
7386	1.75386653
7387	1.753781132
7388	1.753615299
7389	1.753422192
7390	1.753400602
7391	1.75332314
7392	1.753127998
7393	1.753107527
7394	1.753086741
7395	1.752997822
7396	1.752867146
7397	1.752862941
7398	1.752844123
7399	1.752767893
7400	1.752666758
7401	1.752650132
7402	1.752600895
7403	1.752583929
7404	1.75247839
7405	1.752451546
7406	1.752255302
7407	1.752177057
7408	1.751983928
7409	1.75186141
7410	1.751834888
7411	1.75181266
7412	1.751807684
7413	1.751616615
7414	1.751612088
7415	1.751604472
7416	1.751514591
7417	1.751497352
7418	1.751412467
7419	1.751292131
7420	1.751186807
7421	1.751167081
7422	1.751047807
7423	1.75104453
7424	1.751012945
7425	1.750979526
7426	1.750968577
7427	1.75095846
7428	1.750841273
7429	1.750762725
7430	1.750747788
7431	1.750724597
7432	1.750682671
7433	1.750679054
7434	1.750430528
7435	1.750420769
7436	1.750392809
7437	1.750343957
7438	1.750312661
7439	1.750177743
7440	1.75016252
7441	1.750090343
7442	1.750074696
7443	1.749981171
7444	1.749920779
7445	1.749905516
7446	1.749890357
7447	1.749751921
7448	1.749678461
7449	1.749662113
7450	1.749466071
7451	1.749416242
7452	1.749267076
7453	1.749252049
7454	1.749238189
7455	1.749231207
7456	1.749218839
7457	1.749152603
7458	1.749148811
7459	1.749113152
7460	1.749073247
7461	1.749070463
7462	1.74903079
7463	1.748939892
7464	1.748914064
7465	1.748690044
7466	1.748678658
7467	1.748661517
7468	1.748638128
7469	1.748627315
7470	1.748495562
7471	1.74846728
7472	1.748408055
7473	1.748359178
7474	1.748335885
7475	1.748325165
7476	1.748303557
7477	1.748276492
7478	1.748134532
7479	1.748123313
7480	1.748105718
7481	1.748058023
7482	1.747914529
7483	1.747900708
7484	1.747864128
7485	1.747838145
7486	1.747814535
7487	1.747795434
7488	1.747786653
7489	1.747779218
7490	1.747662996
7491	1.747609364
7492	1.747581954
7493	1.747482273
7494	1.747477861
7495	1.7474634
7496	1.747447215
7497	1.747430048
7498	1.747369808
7499	1.747262306
7500	1.747257933
7501	1.747222734
7502	1.747188865
7503	1.74717573
7504	1.747128118
7505	1.747113365
7506	1.747008491
7507	1.746897338
7508	1.746874406
7509	1.746778475
7510	1.746768084
7511	1.746753089
7512	1.746739556
7513	1.746736842
7514	1.746703181
7515	1.746680951
7516	1.746663928
7517	1.746615489
7518	1.746528193
7519	1.746524646
7520	1.746517524
7521	1.74651085
7522	1.746505618
7523	1.746478295
7524	1.746424791
7525	1.746309642
7526	1.746296759
7527	1.746081178
7528	1.746044477
7529	1.74600697
7530	1.745909117
7531	1.745893971
7532	1.745867034
7533	1.745741891
7534	1.745737173
7535	1.745709511
7536	1.74563388
7537	1.74556263
7538	1.745518204
7539	1.745514697
7540	1.745442729
7541	1.745432959
7542	1.745300043
7543	1.745284061
7544	1.745254461
7545	1.745227269
7546	1.745152763
7547	1.745132814
7548	1.745093611
7549	1.745023484
7550	1.744984085
7551	1.744837209
7552	1.744813018
7553	1.744754663
7554	1.744742504
7555	1.744729731
7556	1.74466563
7557	1.74463506
7558	1.744630047
7559	1.744617808
7560	1.74459175
7561	1.744549528
7562	1.744414813
7563	1.744364642
7564	1.744353514
7565	1.744245199
7566	1.74422063
7567	1.744197736
7568	1.744163624
7569	1.744157451
7570	1.744043138
7571	1.743955204
7572	1.743849155
7573	1.743828134
7574	1.743816716
7575	1.743752254
7576	1.743720931
7577	1.743713557
7578	1.743679598
7579	1.743671181
7580	1.743667411
7581	1.743554608
7582	1.743471552
7583	1.743436942
7584	1.743426989
7585	1.743313876
7586	1.743286568
7587	1.743282251
7588	1.743272873
7589	1.743160689
7590	1.743153784
7591	1.743114193
7592	1.743108592
7593	1.743061432
7594	1.742948638
7595	1.742940667
7596	1.742935609
7597	1.742749988
7598	1.742705359
7599	1.742686419
7600	1.742668821
7601	1.742576038
7602	1.742538475
7603	1.742510905
7604	1.74234774
7605	1.74222204
7606	1.742130665
7607	1.742113476
7608	1.742047898
7609	1.741967041
7610	1.741935336
7611	1.741932066
7612	1.741922613
7613	1.741700793
7614	1.741690828
7615	1.741654945
7616	1.741645903
7617	1.741609166
7618	1.741563592
7619	1.741511193
7620	1.741440906
7621	1.741365564
7622	1.741319839
7623	1.741311481
7624	1.741249624
7625	1.741229606
7626	1.741206831
7627	1.741195631
7628	1.741189175
7629	1.741177366
7630	1.741117455
7631	1.741078644
7632	1.741044147
7633	1.74102231
7634	1.740886077
7635	1.740800695
7636	1.740794982
7637	1.740767051
7638	1.740747229
7639	1.74073012
7640	1.740604465
7641	1.740492965
7642	1.740486936
7643	1.740476765
7644	1.740401473
7645	1.740390713
7646	1.740323284
7647	1.740288749
7648	1.740238366
7649	1.740201878
7650	1.740195097
7651	1.740191415
7652	1.740175223
7653	1.74017047
7654	1.740165764
7655	1.740123315
7656	1.740033692
7657	1.740020759
7658	1.739999531
7659	1.739916231
7660	1.739911345
7661	1.739835503
7662	1.739810881
7663	1.739783688
7664	1.739778637
7665	1.739668439
7666	1.739547566
7667	1.739353505
7668	1.739300714
7669	1.739283879
7670	1.739223593
7671	1.739128892
7672	1.73907813
7673	1.73907517
7674	1.739050357
7675	1.739009157
7676	1.738953764
7677	1.738885476
7678	1.738814549
7679	1.738773101
7680	1.73864226
7681	1.73863237
7682	1.738569466
7683	1.738531577
7684	1.738464171
7685	1.738453741
7686	1.738430239
7687	1.738374978
7688	1.738337264
7689	1.738330985
7690	1.738259365
7691	1.738153263
7692	1.738109423
7693	1.738097017
7694	1.738058082
7695	1.738046638
7696	1.738022577
7697	1.73793369
7698	1.737833599
7699	1.737824481
7700	1.737818154
7701	1.737800573
7702	1.737626618
7703	1.737608718
7704	1.737568819
7705	1.737501195
7706	1.737478125
7707	1.737363738
7708	1.737360342
7709	1.737354896
7710	1.737310818
7711	1.737233414
7712	1.737144596
7713	1.737103058
7714	1.737053311
7715	1.736899787
7716	1.73681299
7717	1.736720707
7718	1.736715751
7719	1.736693332
7720	1.736653126
7721	1.736643123
7722	1.736621811
7723	1.736577559
7724	1.736395745
7725	1.736280739
7726	1.736248375
7727	1.736212851
7728	1.735993616
7729	1.735864444
7730	1.735799747
7731	1.735788402
7732	1.735783678
7733	1.735753574
7734	1.735705436
7735	1.735561871
7736	1.735540057
7737	1.735411878
7738	1.735400321
7739	1.735396943
7740	1.735379454
7741	1.735345512
7742	1.735313365
7743	1.735310528
7744	1.735208306
7745	1.735141472
7746	1.73510604
7747	1.735103648
7748	1.734937331
7749	1.734869082
7750	1.734720517
7751	1.734711021
7752	1.7346178
7753	1.734492015
7754	1.734487457
7755	1.734417726
7756	1.734415214
7757	1.734342279
7758	1.734213448
7759	1.734202694
7760	1.734187792
7761	1.734085416
7762	1.734061713
7763	1.734056032
7764	1.734016794
7765	1.733976856
7766	1.733890222
7767	1.733828592
7768	1.733816139
7769	1.733761401
7770	1.733599104
7771	1.733454906
7772	1.733422952
7773	1.733366997
7774	1.733221547
7775	1.733181294
7776	1.733177919
7777	1.733102792
7778	1.733083476
7779	1.732981279
7780	1.732969141
7781	1.732915461
7782	1.732875521
7783	1.73285661
7784	1.732837381
7785	1.732824414
7786	1.732819178
7787	1.73279613
7788	1.732780232
7789	1.732770193
7790	1.732665855
7791	1.732658148
7792	1.732591263
7793	1.732516671
7794	1.732455509
7795	1.732289608
7796	1.732125162
7797	1.732119174
7798	1.732111681
7799	1.731994085
7800	1.73196835
7801	1.73195349
7802	1.731943433
7803	1.731870073
7804	1.731825821
7805	1.731772658
7806	1.731630285
7807	1.73151296
7808	1.731436266
7809	1.731431919
7810	1.731383067
7811	1.731286861
7812	1.731283988
7813	1.731268478
7814	1.731216906
7815	1.731065096
7816	1.731018243
7817	1.730987422
7818	1.73086024
7819	1.73082714
7820	1.730775057
7821	1.73075905
7822	1.730749918
7823	1.73056321
7824	1.73054269
7825	1.730426779
7826	1.730418399
7827	1.730354276
7828	1.730346345
7829	1.730321516
7830	1.730274814
7831	1.73027301
7832	1.730193846
7833	1.730079716
7834	1.730058912
7835	1.729881883
7836	1.729725208
7837	1.729620169
7838	1.729613461
7839	1.729587226
7840	1.729577915
7841	1.729514882
7842	1.72950462
7843	1.729440087
7844	1.729394921
7845	1.729323913
7846	1.729148708
7847	1.729129967
7848	1.729120629
7849	1.729073693
7850	1.729037255
7851	1.72889516
7852	1.728883388
7853	1.728864972
7854	1.72884162
7855	1.728835041
7856	1.728814768
7857	1.728802731
7858	1.728719742
7859	1.728710231
7860	1.728642434
7861	1.728565838
7862	1.728502666
7863	1.728477165
7864	1.728453997
7865	1.72835044
7866	1.728331705
7867	1.728320144
7868	1.728236197
7869	1.728213478
7870	1.728200331
7871	1.728187713
7872	1.728154461
7873	1.728141179
7874	1.728121153
7875	1.728110137
7876	1.727971276
7877	1.727866728
7878	1.727864245
7879	1.727854832
7880	1.727842965
